initialPreyDens;initialPredDens;averageFinalPreyDens;averageFinalPredDens;averageFinalInfPredDens0.0;0.0;0.0;0.0;0.0
0.0;0.1;0.0;0.0;0.0
0.0;0.2;0.0;0.0;0.0
0.0;0.3;0.0;0.0;0.0
0.0;0.4;0.0;0.0;0.0
0.0;0.5;0.0;0.0;0.0
0.0;0.6;0.0;0.0;0.0
0.0;0.7;0.0;0.0;0.0
0.0;0.8;0.0;0.0;0.0
0.0;0.9;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
0.0;0.1;0.0;0.0;0.0
0.0;0.2;0.0;0.0;0.0
0.0;0.3;0.0;0.0;0.0
0.0;0.4;0.0;0.0;0.0
0.0;0.5;0.0;0.0;0.0
0.0;0.6;0.0;0.0;0.0
0.0;0.7;0.0;0.0;0.0
0.0;0.8;0.0;0.0;0.0
0.0;0.9;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0
0.1;0.0;0.21635999977588655;0.12516000121831894;0.05106000006198883
0.1;0.1;0.29159999787807467;0.15858000218868257;0.06638000085949898
0.1;0.2;0.27303999960422515;0.15693999826908112;0.06554000079631805
0.1;0.3;0.18053999706171453;0.10570000121369957;0.044380000606179235
0.1;0.4;0.1413000002503395;0.08581999838352203;0.03356000073254108
0.1;0.5;0.19000000059604644;0.09787999987602233;0.03712000027298927
0.1;0.6;0.1732799991965294;0.09503999948501587;0.036419999226927756
0.1;0.7;0.17577999979257583;0.10761999934911728;0.04373999983072281
0.1;0.8;0.17489999905228615;0.10049999803304673;0.03998000007122755
0.1;0.9;0.21439999639987944;0.11818000003695488;0.049239999055862425
0.1;1.0;0.009959999937564135;0.017259999923408032;0.0
0.2;0.0;0.7836399912834168;0.447979998588562;0.20078000128269197
0.2;0.1;0.7699399948120117;0.4506800055503845;0.20011999905109407
0.2;0.2;0.804200005531311;0.46013999581336973;0.20191999673843383
0.2;0.3;0.7859399914741516;0.4380999982357025;0.19241999983787536
0.2;0.4;0.8161399960517883;0.46040000319480895;0.20330000519752503
0.2;0.5;0.7738999962806702;0.43209999799728394;0.18905999958515168
0.2;0.6;0.7733800053596497;0.43465999960899354;0.19148000478744506
0.2;0.7;0.7755599975585937;0.42924000024795533;0.19041999876499177
0.2;0.8;0.7643800020217896;0.4305800020694733;0.18922000229358674
0.2;0.9;0.744979989528656;0.4057800054550171;0.17837999761104584
0.2;1.0;0.00696000000461936;0.013780000060796738;0.0
0.3;0.0;0.8870800018310547;0.5258200168609619;0.21818000078201294
0.3;0.1;0.8875600099563599;0.5141399919986724;0.21784000098705292
0.3;0.2;0.8777400016784668;0.5218599796295166;0.21969999969005585
0.3;0.3;0.9005800127983093;0.5157999992370605;0.2202800005674362
0.3;0.4;0.9095799922943115;0.5186599969863892;0.22195999920368195
0.3;0.5;0.9091599941253662;0.5172400116920471;0.22074000239372255
0.3;0.6;0.9084999918937683;0.5175199866294861;0.21913999915122986
0.3;0.7;0.9112600088119507;0.5185999870300293;0.2166399985551834
0.3;0.8;0.8959999918937683;0.5202600121498108;0.21813999712467194
0.3;0.9;0.8976199865341187;0.5231199979782104;0.21879999935626984
0.3;1.0;0.007399999909102917;0.015399999916553497;0.0
0.4;0.0;0.8886600017547608;0.5328799962997437;0.210520002245903
0.4;0.1;0.8970600008964539;0.5341999888420105;0.20489999949932097
0.4;0.2;0.88503999710083;0.5281799912452698;0.20922000110149383
0.4;0.3;0.90485999584198;0.5303399801254273;0.20834000110626222
0.4;0.4;0.9085599899291992;0.5299400091171265;0.20960000157356262
0.4;0.5;0.9037599921226501;0.5341599941253662;0.20773999989032746
0.4;0.6;0.9041000127792358;0.5351399898529052;0.20722000002861024
0.4;0.7;0.8968799948692322;0.5267199993133544;0.20957999527454377
0.4;0.8;0.905840003490448;0.5339399933815002;0.20909999907016755
0.4;0.9;0.9076799869537353;0.5327200055122375;0.20794000029563903
0.4;1.0;0.003120000008493662;0.006719999946653843;0.0
0.5;0.0;0.8939599990844727;0.5366600036621094;0.19961999952793122
0.5;0.1;0.8972800016403198;0.5362399935722351;0.19937999844551085
0.5;0.2;0.9009999990463257;0.5345399975776672;0.20078000128269197
0.5;0.3;0.9000399947166443;0.5386600017547607;0.19598000049591063
0.5;0.4;0.9060399889945984;0.540499997138977;0.19657999873161316
0.5;0.5;0.8982000112533569;0.536959993839264;0.19916000068187714
0.5;0.6;0.9085399985313416;0.537880003452301;0.20015999674797058
0.5;0.7;0.9018400073051452;0.5428400039672852;0.1999799996614456
0.5;0.8;0.9059200048446655;0.5382399916648865;0.19857999980449675
0.5;0.9;0.9066400051116943;0.5337200045585633;0.19865999817848207
0.5;1.0;0.002060000057099387;0.004599999904166907;0.0
0.6;0.0;0.9066200017929077;0.5313199996948242;0.1956400007009506
0.6;0.1;0.9060200095176697;0.537720000743866;0.1901800036430359
0.6;0.2;0.9096200227737427;0.5366199970245361;0.19357999861240388
0.6;0.3;0.907919991016388;0.5378399968147278;0.18987999856472015
0.6;0.4;0.9086199998855591;0.540559995174408;0.18879999816417695
0.6;0.5;0.9082200169563294;0.5340000033378601;0.19356000423431396
0.6;0.6;0.9107200026512146;0.5337000131607056;0.19428000152111052
0.6;0.7;0.9071400165557861;0.5395400047302246;0.19009999930858612
0.6;0.8;0.9065600037574768;0.5379200100898742;0.18930000066757202
0.6;0.9;0.9073400020599365;0.5382799983024598;0.19096000194549562
0.6;1.0;0.0010999999882187693;0.0021600000909529626;0.0
0.7;0.0;0.9096400022506714;0.5361799955368042;0.18463999629020691
0.7;0.1;0.9161199927330017;0.537880003452301;0.18602000176906586
0.7;0.2;0.9129000067710876;0.5384399890899658;0.1833400011062622
0.7;0.3;0.9138599991798401;0.5342999935150147;0.18853999972343444
0.7;0.4;0.9143400073051453;0.5312600016593934;0.188960000872612
0.7;0.5;0.9170399904251099;0.5348999977111817;0.1902400016784668
0.7;0.6;0.9131400108337402;0.5374999880790711;0.18689999878406524
0.7;0.7;0.912720000743866;0.5362800121307373;0.18592000007629395
0.7;0.8;0.9143799901008606;0.5355000019073486;0.18403999805450438
0.7;0.9;0.9152600169181824;0.5335200071334839;0.18724000155925752
0.7;1.0;0.0;0.0;0.0
0.8;0.0;0.9232800126075744;0.5304200053215027;0.186039999127388
0.8;0.1;0.9221199989318848;0.5340399980545044;0.18506000339984893
0.8;0.2;0.921180009841919;0.535860002040863;0.18386000096797944
0.8;0.3;0.9261399984359742;0.5350800037384034;0.18271999657154084
0.8;0.4;0.9228399991989136;0.5391199946403503;0.18365999758243562
0.8;0.5;0.9220000028610229;0.5365399956703186;0.18178000152111054
0.8;0.6;0.918720006942749;0.5345399856567383;0.18569999933242798
0.8;0.7;0.9228999972343445;0.5323400139808655;0.18519999980926513
0.8;0.8;0.919539999961853;0.5375399947166443;0.1829399973154068
0.8;0.9;0.9205999970436096;0.5373599886894226;0.1823199987411499
0.8;1.0;0.0;0.0;0.0
0.9;0.0;0.9265799999237061;0.5388800024986267;0.1811599999666214
0.9;0.1;0.9281399965286254;0.5370000004768372;0.18203999996185302
0.9;0.2;0.926859998703003;0.5406199932098389;0.181700000166893
0.9;0.3;0.931879997253418;0.5352199912071228;0.1833199977874756
0.9;0.4;0.9348599910736084;0.5289799928665161;0.184579998254776
0.9;0.5;0.9314999938011169;0.5314800024032593;0.1824600040912628
0.9;0.6;0.9299399852752686;0.5377399921417236;0.18168000280857086
0.9;0.7;0.9287600040435791;0.53089998960495;0.17984000146389006
0.9;0.8;0.9317399859428406;0.5323000073432922;0.18158000111579894
0.9;0.9;0.9281800031661988;0.5333000063896179;0.18353999853134156
0.9;1.0;0.0;0.0;0.0
1.0;0.0;0.9317000031471252;0.5363600015640259;0.18491999804973602
1.0;0.1;0.9321599960327148;0.5385199904441833;0.18222000002861022
1.0;0.2;0.9330600023269653;0.5371799826622009;0.18662000298500062
1.0;0.3;0.936139988899231;0.5326799988746643;0.18449999988079072
1.0;0.4;0.9388000011444092;0.5321600079536438;0.18282000124454498
1.0;0.5;0.9363800048828125;0.5367200136184692;0.18404000103473664
1.0;0.6;0.9377000093460083;0.5353799939155579;0.18107999861240387
1.0;0.7;0.93406001329422;0.5334400057792663;0.18322000205516814
1.0;0.8;0.938100004196167;0.5365800023078918;0.1814799964427948
1.0;0.9;0.9380200028419494;0.5379400014877319;0.18498000204563142
1.0;1.0;0.0;0.0;0.0
